id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,price,house age,age Category,estimated cost,profit_margin
6762823271,1970-01-01 00:00:00.000042592,2,1,930,3100,1.0,False,0,3,6,930,0,1911,0,122054,52.8243,-114.492,1670,3800,3,74,390000,390000,115,very-old,139500,0.6423076923076924
6762823446,1970-01-01 00:00:00.000042592,4,2,2810,11897,2.0,False,0,3,8,2810,0,2003,0,122023,52.5551,-114.376,1770,4240,2,55,386000,386000,23,mid-aged,421500,-0.09196891191709844
6762823612,1970-01-01 00:00:00.000042592,3,1,1330,7216,1.0,False,0,3,7,1330,0,1969,0,122033,52.9499,-114.37,1500,8000,2,69,381000,381000,57,old,199500,0.4763779527559055
6762823749,1970-01-01 00:00:00.000042592,3,2,1730,7202,1.0,False,0,3,7,1330,400,1991,0,122043,52.6399,-114.519,2100,8125,1,63,379260,379260,35,old,259500,0.31577282075620944
6762824206,1970-01-01 00:00:00.000042592,4,2,1930,7925,1.0,False,0,3,8,1300,630,1960,0,122014,52.9926,-114.502,1930,7200,3,62,367500,367500,66,very-old,289500,0.21224489795918366
6762824230,1970-01-01 00:00:00.000042592,3,2,1350,10200,1.0,False,0,3,7,1350,0,1977,0,122019,52.8459,-114.24,1820,9600,3,61,366000,366000,49,old,202500,0.44672131147540983
6762824656,1970-01-01 00:00:00.000042592,3,2,1590,4242,2.0,False,0,3,7,1590,0,2000,0,122008,52.7609,-114.066,1590,3702,3,53,355000,355000,26,mid-aged,238500,0.32816901408450705
6762824827,1970-01-01 00:00:00.000042592,3,2,1870,7200,1.0,False,0,3,7,1390,480,1975,0,122021,52.964,-114.364,1830,7876,3,53,350500,350500,51,old,280500,0.19971469329529243
6762824878,1970-01-01 00:00:00.000042592,3,1,1320,4400,1.0,False,0,3,6,1320,0,1909,0,122047,52.8531,-114.482,1350,4400,2,72,350000,350000,117,very-old,198000,0.4342857142857143
6762825031,1970-01-01 00:00:00.000042592,3,2,1580,2765,2.0,False,0,3,8,1580,0,2011,0,122064,52.7744,-114.559,1580,1820,2,55,349900,349900,15,mid-aged,237000,0.32266361817662187
6762825335,1970-01-01 00:00:00.000042592,3,2,1140,11620,1.0,False,0,3,7,1140,0,1994,0,122025,52.7291,-113.973,1140,8400,3,57,340000,340000,32,old,171000,0.4970588235294118
6762825584,1970-01-01 00:00:00.000042592,3,2,2440,7632,2.0,False,0,3,8,2440,0,1998,0,122040,52.5794,-114.491,2510,7903,1,55,335000,335000,28,mid-aged,366000,-0.09253731343283582
6762825664,1970-01-01 00:00:00.000042592,3,2,1700,8160,1.0,False,0,3,7,1120,580,1961,0,122038,52.97,-114.529,1740,8181,1,55,334500,334500,65,very-old,255000,0.23766816143497757
6762825959,1970-01-01 00:00:00.000042592,2,1,1070,9750,1.0,False,0,3,7,1070,0,1947,0,122014,52.9832,-114.508,1500,8775,3,70,327000,327000,79,very-old,160500,0.5091743119266054
6762826028,1970-01-01 00:00:00.000042592,2,1,1100,17817,1.0,False,0,3,7,620,480,1980,0,122055,53.0028,-114.09,1790,20009,3,58,325000,325000,46,old,165000,0.49230769230769234
6762826354,1970-01-01 00:00:00.000042592,2,2,1280,819,2.0,False,0,3,8,1060,220,2006,0,122028,52.9205,-114.554,1290,2900,1,57,319950,319950,20,mid-aged,192000,0.39990623534927333
6762826412,1970-01-01 00:00:00.000042592,4,2,2150,9000,1.0,False,0,4,7,1360,790,1979,0,122015,52.7085,-114.35,1620,8400,2,57,317500,317500,47,old,322500,-0.015748031496062992
6762826589,1970-01-01 00:00:00.000042592,4,2,1870,8449,2.0,False,0,3,8,1870,0,1992,0,122070,52.6735,-114.464,2160,8113,2,53,314000,314000,34,old,280500,0.10668789808917198
6762826910,1970-01-01 00:00:00.000042592,3,2,2460,5027,2.0,False,0,3,8,2460,0,2002,0,122035,52.602,-114.292,2740,5000,2,78,305000,305000,24,mid-aged,369000,-0.2098360655737705
6762827318,1970-01-01 00:00:00.000042592,3,2,1450,7562,2.0,False,0,3,7,1450,0,1994,0,122053,52.7338,-114.379,1650,7625,1,58,297000,297000,32,old,217500,0.2676767676767677
6762827370,1970-01-01 00:00:00.000042592,3,1,1440,4000,1.0,False,0,4,7,1050,390,1979,0,122034,52.7629,-114.544,1560,4000,3,72,295000,295000,47,old,216000,0.2677966101694915
6762827485,1970-01-01 00:00:00.000042592,3,2,1560,2740,2.0,False,0,3,8,1560,0,1999,0,122015,52.7209,-114.344,1310,2698,3,71,292000,292000,27,mid-aged,234000,0.19863013698630136
6762827522,1970-01-01 00:00:00.000042592,3,2,1670,6666,2.0,False,0,4,7,1670,0,1992,0,122024,52.5788,-114.223,1370,6170,1,59,290700,290700,34,old,250500,0.13828689370485037
6762827545,1970-01-01 00:00:00.000042592,2,1,1076,1060,3.0,False,0,3,7,1076,0,2006,0,122022,52.9467,-114.488,1076,1060,1,63,290000,290000,20,mid-aged,161400,0.443448275862069
6762827641,1970-01-01 00:00:00.000042592,3,2,2860,24046,1.0,False,0,3,9,1700,1160,1985,0,122055,53.0018,-114.094,1460,13648,2,78,289275,289275,41,old,429000,-0.48301788955146485
6762827944,1970-01-01 00:00:00.000042592,2,1,720,5000,1.0,False,0,5,6,720,0,1951,0,122064,52.7495,-114.564,810,5000,1,71,280000,280000,75,very-old,108000,0.6142857142857143
6762828292,1970-01-01 00:00:00.000042592,3,1,1450,4694,2.0,False,0,3,7,1450,0,2011,0,122024,52.5954,-114.211,1870,4198,2,59,274000,274000,15,mid-aged,217500,0.2062043795620438
6762828404,1970-01-01 00:00:00.000042592,3,1,1390,9000,1.0,False,0,4,7,1390,0,1978,0,122025,52.6769,-113.962,1400,9697,3,80,270000,270000,48,old,208500,0.22777777777777777
6762828472,1970-01-01 00:00:00.000042592,4,2,2060,13500,1.0,False,0,3,7,1260,800,1968,0,122035,52.6529,-114.343,1610,10714,1,50,269950,269950,58,old,309000,-0.14465641785515837
6762829115,1970-01-01 00:00:00.000042592,3,1,1220,20400,1.0,False,0,5,6,1220,0,1959,0,122068,52.4363,-114.213,1640,53578,2,70,253500,253500,67,very-old,183000,0.2781065088757396
6762829140,1970-01-01 00:00:00.000042592,2,1,770,2191,1.0,False,0,3,6,770,0,1937,0,122059,52.7812,-114.513,940,5000,2,74,252500,252500,89,very-old,115500,0.5425742574257426
6762829905,1970-01-01 00:00:00.000042592,3,1,1100,7657,1.0,False,0,3,7,1100,0,1955,0,122070,52.6674,-114.475,1300,8000,1,58,233000,233000,71,very-old,165000,0.2918454935622318
6762830056,1970-01-01 00:00:00.000042592,3,1,1370,56628,1.0,False,0,3,7,1370,0,1942,0,122040,52.5358,-114.496,1768,8702,2,60,229000,229000,84,very-old,205500,0.10262008733624454
6762830057,1970-01-01 00:00:00.000042592,3,1,1200,5000,1.0,False,0,3,6,1200,0,1979,0,122052,52.7422,-114.547,1440,2500,3,70,229000,229000,47,old,180000,0.21397379912663755
6762830614,1970-01-01 00:00:00.000042592,3,2,1230,1340,2.0,False,0,3,7,1020,210,2003,0,122034,52.756,-114.551,1260,1312,2,66,209000,209000,23,mid-aged,184500,0.11722488038277512
6762830677,1970-01-01 00:00:00.000042592,3,1,1490,5000,1.0,False,0,4,6,1490,0,1963,0,122018,52.536,-114.56,1200,8470,2,71,205950,205950,63,very-old,223500,-0.0852148579752367
6762830844,1970-01-01 00:00:00.000042592,1,1,1048,4800,1.0,False,0,3,7,1048,0,1942,0,122042,52.7059,-114.402,950,4800,3,55,199950,199950,84,very-old,157200,0.21380345086271568
6762831271,1970-01-01 00:00:00.000042592,3,1,1060,10023,1.0,False,0,3,6,1060,0,1962,0,122018,52.5169,-114.55,1060,10023,3,52,169500,169500,64,very-old,159000,0.061946902654867256
6762831479,1970-01-01 00:00:00.000042592,2,1,900,6400,1.0,False,0,2,6,900,0,1940,0,122051,52.7587,-114.471,1350,6405,2,55,140000,140000,86,very-old,135000,0.03571428571428571
6762810053,1970-01-01 00:00:00.000042593,4,3,7000,28206,1.0,True,4,4,12,3500,3500,1991,0,122020,52.8228,-114.276,4913,14663,3,61,3200000,3200000,35,old,1050000,0.671875
6762810184,1970-01-01 00:00:00.000042593,5,3,5210,35765,2.5,False,4,5,10,4940,270,1911,0,122016,52.7763,-114.587,2590,10250,1,59,2200000,2200000,115,very-old,781500,0.6447727272727273
6762810192,1970-01-01 00:00:00.000042593,4,4,4240,13162,2.0,False,0,3,10,4240,0,2004,0,122071,52.8493,-114.419,3010,12163,2,77,2190000,2190000,22,mid-aged,636000,0.7095890410958904
6762810412,1970-01-01 00:00:00.000042593,4,3,4610,12500,2.0,False,2,3,11,4610,0,2003,0,122010,52.8808,-114.393,2340,11538,2,67,1650000,1650000,23,mid-aged,691500,0.5809090909090909
6762811700,1970-01-01 00:00:00.000042593,3,2,3910,14000,2.0,False,0,3,10,3910,0,1999,0,122029,52.8674,-114.31,2280,14000,3,53,961500,961500,27,mid-aged,586500,0.39001560062402496
6762811800,1970-01-01 00:00:00.000042593,4,3,3140,9058,1.0,False,0,3,9,2140,1000,1989,0,122027,52.7762,-114.344,2760,10018,2,79,946000,946000,37,old,471000,0.5021141649048626
6762811906,1970-01-01 00:00:00.000042593,4,1,2710,11400,1.0,False,0,4,9,1430,1280,1976,0,122027,52.791,-114.343,2640,11000,3,56,925000,925000,50,old,406500,0.5605405405405406
6762811976,1970-01-01 00:00:00.000042593,4,2,3210,8532,2.0,False,0,3,10,3210,0,1998,0,122030,52.855,-114.334,2950,6753,2,53,915000,915000,28,mid-aged,481500,0.4737704918032787
6762812302,1970-01-01 00:00:00.000042593,3,1,2420,5000,2.0,False,0,4,8,2200,220,1925,0,122028,52.9044,-114.543,2070,5000,3,52,870000,870000,101,very-old,363000,0.5827586206896552
6762812477,1970-01-01 00:00:00.000042593,3,2,1950,3600,1.5,False,0,5,8,1430,520,1911,0,122003,52.867,-114.553,1950,3600,3,68,850000,850000,115,very-old,292500,0.6558823529411765
6762812602,1970-01-01 00:00:00.000042593,4,2,2400,12469,1.0,False,2,4,8,1760,640,1958,0,122029,52.8161,-114.302,2400,10400,2,59,839000,839000,68,very-old,360000,0.5709177592371871
6762812766,1970-01-01 00:00:00.000042593,2,1,1450,7098,1.0,False,4,3,7,1450,0,1924,0,122061,52.86,-114.539,2390,6098,3,54,822500,822500,102,very-old,217500,0.7355623100303952
6762812873,1970-01-01 00:00:00.000042593,4,3,4170,4322,2.0,False,0,3,9,2940,1230,2005,0,122019,52.8436,-114.231,2970,4922,2,64,810000,810000,21,mid-aged,625500,0.22777777777777777
6762813025,1970-01-01 00:00:00.000042593,3,2,1860,1386,3.0,False,0,3,9,1860,0,2014,0,122047,52.8668,-114.469,1680,3080,3,72,799950,799950,12,mid-aged,279000,0.6512282017626102
6762813115,1970-01-01 00:00:00.000042593,4,3,2720,3000,2.0,False,0,3,9,2250,470,2014,0,122016,52.7671,-114.578,1600,4600,3,64,790000,790000,12,mid-aged,408000,0.4835443037974684
6762813167,1970-01-01 00:00:00.000042593,2,0,1260,4800,1.5,False,2,4,6,1080,180,1942,0,122010,52.9143,-114.402,2660,7200,2,60,785000,785000,84,very-old,189000,0.759235668789809
6762814198,1970-01-01 00:00:00.000042593,1,1,1180,4000,1.5,False,2,4,8,840,340,1910,0,122051,52.7861,-114.456,1420,4000,2,64,713000,713000,116,very-old,177000,0.7517531556802244
6762814559,1970-01-01 00:00:00.000042593,4,2,2780,6235,2.0,False,0,3,8,2780,0,2001,0,122020,52.8276,-114.229,2670,4410,2,74,690000,690000,25,mid-aged,417000,0.39565217391304347
6762814815,1970-01-01 00:00:00.000042593,3,2,2250,4134,2.0,False,0,3,9,2250,0,2004,0,122005,52.8951,-114.274,2390,4134,3,71,675000,675000,22,mid-aged,337500,0.5
6762815482,1970-01-01 00:00:00.000042593,3,3,2480,10800,2.0,False,0,3,8,2480,0,1998,0,122019,52.8383,-114.25,2380,11310,1,65,640000,640000,28,mid-aged,372000,0.41875
6762815525,1970-01-01 00:00:00.000042593,4,1,1830,6000,1.0,False,0,4,7,930,900,1939,0,122032,52.8836,-114.6,1540,6000,3,68,639000,639000,87,very-old,274500,0.5704225352112676
6762815959,1970-01-01 00:00:00.000042593,5,1,1880,18295,1.0,False,0,4,7,1880,0,1955,0,122049,52.8359,-114.344,2180,20674,2,67,618000,618000,71,very-old,282000,0.5436893203883495
6762816311,1970-01-01 00:00:00.000042593,3,1,1440,4300,1.5,False,0,3,8,1440,0,1929,0,122007,52.9147,-114.562,1640,4500,1,52,600000,600000,97,very-old,216000,0.64
6762816477,1970-01-01 00:00:00.000042593,4,2,2050,8372,2.0,False,0,4,8,2050,0,1984,0,122005,52.9534,-114.297,2010,8037,2,76,595000,595000,42,old,307500,0.4831932773109244
6762816565,1970-01-01 00:00:00.000042593,4,2,2340,8971,2.0,False,0,3,9,2340,0,1987,0,122011,52.7979,-114.201,2510,9219,1,73,590000,590000,39,old,351000,0.40508474576271186
6762816620,1970-01-01 00:00:00.000042593,4,1,1920,208652,1.0,False,0,5,7,1060,860,1919,0,122009,52.8047,-114.574,1840,4862,3,78,589000,589000,107,very-old,288000,0.5110356536502547
6762816621,1970-01-01 00:00:00.000042593,3,3,1720,954,3.0,False,0,3,8,1460,260,2006,0,122003,52.878,-114.548,1720,1294,3,54,589000,589000,20,mid-aged,258000,0.5619694397283531
6762817964,1970-01-01 00:00:00.000042593,5,2,3160,10059,2.0,False,0,3,10,1740,1420,1978,0,122017,52.9777,-114.407,3120,11557,3,70,540000,540000,48,old,474000,0.12222222222222222
6762818187,1970-01-01 00:00:00.000042593,3,2,2130,12286,2.0,False,0,3,8,2130,0,1977,0,122005,52.8771,-114.304,2130,10158,3,54,534950,534950,49,old,319500,0.4027479203663894
6762818380,1970-01-01 00:00:00.000042593,3,2,2240,6450,1.0,False,0,3,7,1440,800,1979,0,122022,52.9334,-114.505,1390,6450,1,51,527000,527000,47,old,336000,0.36242884250474383
6762818565,1970-01-01 00:00:00.000042593,3,1,1710,9707,1.0,False,0,4,8,1710,0,1966,0,122029,52.853,-114.295,1820,8700,3,50,522500,522500,60,old,256500,0.509090909090909
6762819111,1970-01-01 00:00:00.000042593,2,1,1640,14100,1.0,False,0,4,7,1140,500,1954,0,122027,52.8012,-114.333,1520,13527,2,54,500000,500000,72,very-old,246000,0.508
6762819456,1970-01-01 00:00:00.000042593,5,3,2815,4900,2.0,False,0,3,9,2815,0,2011,0,122065,52.5724,-114.369,2798,4900,3,52,491000,491000,15,mid-aged,422250,0.140020366598778
6762819959,1970-01-01 00:00:00.000042593,3,1,1270,8000,1.0,False,0,4,6,1270,0,1959,0,122029,52.8475,-114.308,1210,7875,1,55,475000,475000,67,very-old,190500,0.5989473684210527
6762820054,1970-01-01 00:00:00.000042593,2,1,1050,403365,1.0,False,3,5,6,1050,0,1905,0,122068,52.4521,-114.249,1760,108900,3,77,474000,474000,121,very-old,157500,0.6677215189873418
6762820186,1970-01-01 00:00:00.000042593,5,2,2970,24759,1.0,False,0,4,8,1670,1300,1969,0,122067,52.6208,-114.363,2100,21803,1,55,469500,469500,57,old,445500,0.051118210862619806
6762820284,1970-01-01 00:00:00.000042593,4,2,3360,10810,2.0,False,0,4,9,3360,0,1988,0,122023,52.5616,-114.393,2590,10810,2,57,465000,465000,38,old,504000,-0.08387096774193549
6762820285,1970-01-01 00:00:00.000042593,2,1,1220,1120,2.5,False,0,3,8,1110,110,2008,0,122032,52.8674,-114.578,2010,3175,3,71,465000,465000,18,mid-aged,183000,0.6064516129032258
6762820628,1970-01-01 00:00:00.000042593,3,2,1600,7829,2.0,False,0,3,7,1600,0,1987,0,122033,52.9588,-114.417,1580,9104,2,53,455000,455000,39,old,240000,0.4725274725274725
6762821131,1970-01-01 00:00:00.000042593,4,3,2800,7198,2.0,False,0,3,8,2800,0,2002,0,122024,52.5838,-114.203,3610,7845,2,72,444000,444000,24,mid-aged,420000,0.05405405405405406
6762821579,1970-01-01 00:00:00.000042593,3,2,1930,7120,1.0,False,0,4,7,1420,510,1961,0,122038,53.0015,-114.53,1600,8352,1,73,432500,432500,65,very-old,289500,0.330635838150289
6762821873,1970-01-01 00:00:00.000042593,3,1,1320,7076,1.0,False,0,4,7,1320,0,1959,0,122029,52.8431,-114.313,1510,9000,1,54,425000,425000,67,very-old,198000,0.5341176470588235
6762822079,1970-01-01 00:00:00.000042593,3,2,2020,38332,1.0,False,0,4,7,1010,1010,1975,0,122012,52.6882,-114.213,2110,36590,2,72,420000,420000,51,old,303000,0.2785714285714286
6762822080,1970-01-01 00:00:00.000042593,3,2,2060,7020,1.0,False,0,4,8,1460,600,1967,0,122050,52.9875,-114.554,2150,8400,2,72,420000,420000,59,old,309000,0.2642857142857143
6762822595,1970-01-01 00:00:00.000042593,2,1,1070,6100,1.0,False,0,3,6,1070,0,1940,0,122064,52.7998,-114.567,1770,5695,2,66,406650,406650,86,very-old,160500,0.6053116931021764
6762822650,1970-01-01 00:00:00.000042593,2,1,1090,10481,1.0,False,0,2,7,780,310,1981,0,122019,52.862,-114.22,1160,10533,3,77,405000,405000,45,old,163500,0.5962962962962963
6762822715,1970-01-01 00:00:00.000042593,4,1,1060,5750,1.0,False,0,3,6,950,110,1904,0,122032,52.8862,-114.579,1790,5857,3,55,403504,403504,122,very-old,159000,0.6059518616915818
6762822771,1970-01-01 00:00:00.000042593,4,2,3140,94525,2.0,False,0,4,8,2280,860,1977,0,122035,52.6455,-114.353,1910,14300,3,69,401500,401500,49,old,471000,-0.17310087173100872
6762822837,1970-01-01 00:00:00.000042593,4,1,1810,9750,2.0,False,0,4,7,1810,0,1977,0,122014,52.9981,-114.501,1570,10000,1,76,400000,400000,49,old,271500,0.32125
6762823079,1970-01-01 00:00:00.000042593,3,1,1360,1488,2.0,False,0,3,7,1120,240,2003,0,122032,52.8826,-114.574,1360,1573,2,52,396500,396500,23,mid-aged,204000,0.4854981084489281
6762823272,1970-01-01 00:00:00.000042593,4,2,1790,47250,1.0,False,0,3,7,1220,570,1987,0,122025,52.7602,-113.936,1250,43791,3,62,390000,390000,39,old,268500,0.31153846153846154
6762823273,1970-01-01 00:00:00.000042593,4,2,2500,12848,1.0,False,1,3,8,2120,380,1975,0,122040,52.5664,-114.511,2370,12497,3,67,390000,390000,51,old,375000,0.038461538461538464
6762823488,1970-01-01 00:00:00.000042593,3,1,2160,5863,1.5,False,0,4,7,1260,900,1928,0,122054,52.8029,-114.505,1590,3000,1,68,385000,385000,98,very-old,324000,0.15844155844155844
6762823567,1970-01-01 00:00:00.000042593,4,2,2370,10580,2.0,False,0,3,8,2370,0,1966,0,122042,52.694,-114.382,1590,8584,3,69,383000,383000,60,old,355500,0.07180156657963446
6762823613,1970-01-01 00:00:00.000042593,5,2,3060,6895,2.0,False,0,3,8,3060,0,2003,0,122035,52.6109,-114.288,2590,6895,1,55,381000,381000,23,mid-aged,459000,-0.2047244094488189
6762823646,1970-01-01 00:00:00.000042593,4,2,2500,11070,1.0,False,2,4,8,1300,1200,1964,0,122040,52.566,-114.524,2500,11070,2,77,380000,380000,62,very-old,375000,0.013157894736842105
6762823647,1970-01-01 00:00:00.000042593,4,2,2300,7707,2.0,False,0,3,8,2300,0,2004,0,122024,52.5797,-114.234,2320,6035,3,75,380000,380000,22,mid-aged,345000,0.09210526315789473
6762823867,1970-01-01 00:00:00.000042593,3,2,1670,13775,1.0,False,0,3,8,1670,0,1968,0,122025,52.7173,-113.973,2130,14500,3,56,375000,375000,58,old,250500,0.332
6762823868,1970-01-01 00:00:00.000042593,4,1,1940,15909,1.0,False,0,3,8,970,970,1974,0,122021,52.9878,-114.284,1940,15120,2,70,375000,375000,52,old,291000,0.224
6762824045,1970-01-01 00:00:00.000042593,4,2,1790,6120,2.0,False,0,3,7,1790,0,2005,0,122015,52.7129,-114.318,1950,5660,2,66,370500,370500,21,mid-aged,268500,0.27530364372469635
6762824175,1970-01-01 00:00:00.000042593,5,1,2810,9360,1.0,False,0,4,7,1520,1290,1965,0,122042,52.6661,-114.383,1770,9360,3,58,368500,368500,61,very-old,421500,-0.14382632293080055
6762824803,1970-01-01 00:00:00.000042593,4,2,2470,6116,1.0,False,0,3,7,1420,1050,1985,0,122024,52.6092,-114.237,1670,7627,3,64,352000,352000,41,old,370500,-0.052556818181818184
6762824879,1970-01-01 00:00:00.000042593,4,2,2260,13755,1.0,False,0,4,9,2260,0,1975,0,122035,52.6067,-114.351,2650,13650,1,79,350000,350000,51,old,339000,0.03142857142857143
6762825779,1970-01-01 00:00:00.000042593,6,3,2120,6893,1.0,False,0,4,7,1060,1060,1983,0,122034,52.7808,-114.545,1380,6986,2,50,330000,330000,43,old,318000,0.03636363636363636
6762825780,1970-01-01 00:00:00.000042593,3,1,1340,4548,1.0,False,0,4,7,1340,0,1961,0,122033,52.9507,-114.412,2950,7987,2,65,330000,330000,65,very-old,201000,0.39090909090909093
6762825897,1970-01-01 00:00:00.000042593,3,2,1500,9656,1.0,False,0,3,7,1170,330,1989,0,122055,52.9627,-114.172,1690,9656,3,61,329500,329500,37,old,225000,0.3171471927162367
6762825948,1970-01-01 00:00:00.000042593,2,1,830,8183,1.0,False,0,5,6,830,0,1950,0,122014,52.9666,-114.492,1180,8184,3,75,327500,327500,76,very-old,124500,0.6198473282442748
6762825960,1970-01-01 00:00:00.000042593,4,2,1630,5361,2.0,False,0,3,7,1630,0,1999,0,122054,52.8004,-114.484,1920,5046,2,59,327000,327000,27,mid-aged,244500,0.25229357798165136
6762825979,1970-01-01 00:00:00.000042593,3,2,1782,1577,3.0,False,0,3,7,1782,0,2000,0,122022,52.9414,-114.491,1550,1744,3,61,326000,326000,26,mid-aged,267300,0.18006134969325152
6762826029,1970-01-01 00:00:00.000042593,4,2,1960,3543,2.0,False,0,3,7,1960,0,2004,0,122053,52.7149,-114.374,2420,3646,2,64,325000,325000,22,mid-aged,294000,0.09538461538461539
6762826030,1970-01-01 00:00:00.000042593,2,1,1400,10800,1.0,False,0,4,7,1400,0,1974,0,122017,53.0026,-114.4,1560,11280,2,79,325000,325000,52,old,210000,0.35384615384615387
6762826272,1970-01-01 00:00:00.000042593,4,2,2190,9020,2.0,False,0,3,8,2190,0,1978,0,122066,52.6042,-114.474,2170,8400,2,53,320000,320000,48,old,328500,-0.0265625
6762826273,1970-01-01 00:00:00.000042593,4,2,2070,7007,2.0,False,0,3,7,2070,0,1996,0,122067,52.6268,-114.361,2130,8100,1,72,320000,320000,30,mid-aged,310500,0.0296875
6762826443,1970-01-01 00:00:00.000042593,3,2,1900,7479,2.0,False,0,4,7,1900,0,1992,0,122024,52.5795,-114.227,1520,6559,2,62,316000,316000,34,old,285000,0.0981012658227848
6762826488,1970-01-01 00:00:00.000042593,4,2,2080,5650,1.0,False,0,3,7,1680,400,1950,0,122063,52.7407,-114.447,1270,5650,1,75,315000,315000,76,very-old,312000,0.009523809523809525
6762826879,1970-01-01 00:00:00.000042593,4,2,2007,4968,2.0,False,0,3,9,2007,0,2009,0,122023,52.5601,-114.381,2189,5852,1,76,305950,305950,17,mid-aged,301050,0.016015688838045432
6762826911,1970-01-01 00:00:00.000042593,4,2,2050,12581,2.0,False,0,4,7,2050,0,1978,0,122072,52.5515,-114.394,1620,7400,3,63,305000,305000,48,old,307500,-0.00819672131147541
6762827546,1970-01-01 00:00:00.000042593,4,1,2340,7200,1.0,False,0,3,8,1590,750,1960,0,122052,52.727,-114.559,1970,7800,1,65,290000,290000,66,very-old,351000,-0.2103448275862069
6762827855,1970-01-01 00:00:00.000042593,4,2,2100,8050,2.0,False,0,3,8,2100,0,1978,0,122042,52.6691,-114.383,2190,7700,3,54,283500,283500,48,old,315000,-0.1111111111111111
6762827945,1970-01-01 00:00:00.000042593,3,2,1370,22326,2.0,False,0,3,7,1370,0,1993,0,122025,52.6769,-113.965,1580,10920,2,69,280000,280000,33,old,205500,0.26607142857142857
